tds,turbidity,ph,quality,quality_label
193.52,0.19,7.14,3,Excellent
188.55,1.75,7.3,3,Excellent
1430.77,3.03,5.77,1,Acceptable
274.72,0.1,7.38,3,Excellent
1529.29,7.73,5.63,0,Poor
294.59,0.14,7.6,3,Excellent
180.09,0.39,7.16,3,Excellent
619.39,5.95,7.16,2,Good
514.66,0.83,6.6,2,Good
1125.25,20.18,5.99,0,Poor
572.63,0.59,7.3,3,Excellent
321.44,2.18,6.99,2,Good
128.31,0.27,7.34,3,Excellent
383.06,0.1,6.62,2,Good
441.37,10.9,7.34,2,Good
441.54,4.28,6.38,1,Acceptable
733.71,0.1,7.11,2,Good
192.74,0.1,7.33,3,Excellent
709.03,9.46,6.42,1,Acceptable
1233.74,11.23,5.7,0,Poor
413.11,4.43,6.8,2,Good
752.72,3.65,6.92,2,Good
70.13,0.1,7.32,3,Excellent
215.41,0.26,7.43,3,Excellent
374.12,0.51,6.75,3,Excellent
448.52,2.09,6.48,2,Good
561.05,2.81,7.35,2,Good
1028.25,6.59,7.12,2,Good
507.25,0.21,7.14,3,Excellent
856.99,6.81,7.85,1,Acceptable
1180.35,18.93,9.42,0,Poor
809.62,23.46,9.35,1,Acceptable
290.36,3.26,6.71,2,Good
245.28,0.1,7.2,3,Excellent
897.63,6.15,6.24,1,Acceptable
380.31,6.29,7.34,2,Good
199.91,0.1,7.19,3,Excellent
346.86,0.13,6.75,2,Good
222.91,0.81,7.07,3,Excellent
1165.64,8.04,6.19,1,Acceptable
728.1,0.98,7.67,3,Excellent
899.52,15.8,7.06,2,Good
814.39,7.48,9.17,1,Acceptable
240.61,0.57,7.4,3,Excellent
740.19,6.18,6.61,1,Acceptable
427.5,2.35,7.13,2,Good
361.04,0.14,7.41,3,Excellent
372.03,2.43,7.11,2,Good
965.94,3.34,8.51,2,Good
846.17,0.7,5.97,1,Acceptable
889.23,3.46,9.84,2,Good
464.73,1.2,6.49,2,Good
468.56,1.29,7.1,2,Good
1075.06,3.73,5.0,1,Acceptable
652.17,0.39,7.44,2,Good
208.87,0.71,7.22,3,Excellent
1385.61,10.34,6.34,0,Poor
264.86,1.89,6.75,2,Good
510.33,1.7,6.54,2,Good
193.66,0.95,7.2,3,Excellent
1199.82,20.96,5.65,0,Poor
429.17,0.1,7.37,3,Excellent
243.1,0.1,7.27,3,Excellent
291.13,0.35,7.29,3,Excellent
167.05,0.51,7.2,3,Excellent
351.76,1.07,6.8,2,Good
682.27,2.07,6.24,1,Acceptable
286.49,0.39,7.1,3,Excellent
1515.36,28.07,5.52,0,Poor
918.18,25.0,5.81,0,Poor
246.26,1.38,7.35,3,Excellent
1077.76,3.97,10.02,1,Acceptable
389.26,2.03,6.4,2,Good
341.01,0.1,6.4,2,Good
1411.87,3.51,4.72,1,Acceptable
214.02,1.18,7.41,3,Excellent
291.8,1.23,6.96,2,Good
1274.25,45.22,9.35,0,Poor
514.96,0.16,7.16,3,Excellent
844.09,1.78,7.33,2,Good
105.07,0.47,7.28,3,Excellent
850.56,2.84,6.12,2,Good
1531.16,0.64,5.12,1,Acceptable
450.17,1.28,6.81,2,Good
241.97,0.32,7.35,3,Excellent
165.57,0.71,7.3,3,Excellent
671.53,21.74,4.44,0,Poor
289.07,1.05,7.15,3,Excellent
1406.75,16.41,5.14,0,Poor
801.32,5.24,6.9,1,Acceptable
211.0,1.09,7.31,3,Excellent
165.24,0.15,7.17,3,Excellent
449.01,2.18,7.58,2,Good
362.16,1.42,6.8,1,Acceptable
195.65,0.1,7.1,3,Excellent
474.94,1.83,6.92,2,Good
700.38,6.16,7.01,2,Good
204.03,0.1,7.18,3,Excellent
926.53,1.09,7.37,2,Good
1164.04,23.79,9.68,0,Poor
256.39,4.22,7.04,2,Good
370.52,1.7,6.57,2,Good
230.48,1.0,7.15,3,Excellent
121.35,0.21,7.43,3,Excellent
475.87,0.1,6.43,2,Good
216.54,0.1,7.07,3,Excellent
813.81,2.84,6.62,2,Good
159.37,0.1,7.41,3,Excellent
660.45,3.81,7.13,2,Good
203.04,0.37,6.83,2,Good
582.34,5.25,7.28,2,Good
269.94,0.68,7.05,3,Excellent
167.95,0.22,7.37,3,Excellent
172.89,0.3,7.33,3,Excellent
547.12,2.95,6.75,2,Good
360.38,2.88,6.91,2,Good
494.22,6.35,6.73,2,Good
1007.34,22.14,10.78,0,Poor
474.4,0.1,7.2,3,Excellent
1332.39,5.21,9.66,0,Poor
650.06,5.84,7.77,1,Acceptable
1145.63,10.24,5.38,0,Poor
490.56,1.21,7.67,2,Good
235.43,6.41,6.68,2,Good
234.36,0.58,7.4,3,Excellent
199.9,0.1,7.4,3,Excellent
1331.02,1.47,5.61,1,Acceptable
652.38,3.26,6.61,1,Acceptable
405.13,4.06,6.89,3,Excellent
194.44,0.1,7.19,3,Excellent
244.33,0.22,7.24,3,Excellent
193.15,0.26,7.15,3,Excellent
492.21,2.55,7.03,2,Good
676.41,0.91,6.13,2,Good
1544.53,8.73,7.1,2,Good
772.31,12.53,7.35,2,Good
195.97,2.3,7.3,3,Excellent
1630.63,11.04,9.54,0,Poor
511.9,0.8,6.86,2,Good
1446.44,25.08,5.25,0,Poor
884.37,5.09,6.13,1,Acceptable
242.29,0.1,7.45,3,Excellent
435.05,0.1,6.9,2,Good
448.18,1.34,7.06,2,Good
246.53,0.18,7.23,3,Excellent
1454.88,17.71,9.21,0,Poor
502.83,0.75,6.86,2,Good
205.28,0.47,7.53,3,Excellent
452.03,1.34,6.74,2,Good
198.89,1.01,7.35,3,Excellent
454.01,0.36,6.64,2,Good
758.23,2.76,6.2,1,Acceptable
573.77,6.59,7.13,2,Good
427.88,2.81,7.35,2,Good
1414.72,0.42,5.81,1,Acceptable
454.42,4.25,7.25,2,Good
191.95,0.45,7.39,3,Excellent
584.01,1.61,6.39,2,Good
166.24,0.38,7.56,3,Excellent
1074.68,17.41,9.04,0,Poor
655.8,9.86,6.73,1,Acceptable
327.47,0.2,6.56,2,Good
172.64,0.9,6.9,3,Excellent
179.81,0.1,7.11,3,Excellent
223.25,0.11,7.49,3,Excellent
369.57,1.33,7.22,2,Good
471.23,0.74,6.7,2,Good
763.07,4.61,7.42,2,Good
907.89,1.64,6.67,1,Acceptable
422.41,2.88,7.37,2,Good
173.88,0.22,7.43,3,Excellent
515.11,0.45,6.68,2,Good
1067.97,1.56,7.1,2,Good
754.77,3.91,8.22,2,Good
606.25,0.85,6.41,2,Good
897.94,0.25,7.41,2,Good
831.45,1.24,6.4,1,Acceptable
1760.58,4.29,5.72,0,Poor
391.75,0.63,7.64,2,Good
883.79,9.23,7.99,1,Acceptable
167.8,0.32,7.34,3,Excellent
601.65,2.65,7.3,2,Good
358.01,3.72,6.79,2,Good
240.59,0.3,7.19,3,Excellent
225.65,0.2,7.38,3,Excellent
429.86,1.73,6.7,2,Good
854.5,0.39,8.35,2,Good
502.84,0.29,6.66,2,Good
406.58,0.89,6.75,2,Good
178.38,1.39,7.1,3,Excellent
1046.88,1.92,7.3,2,Good
200.1,0.48,6.99,3,Excellent
524.95,1.77,6.69,2,Good
1526.7,9.94,5.68,0,Poor
1475.12,7.63,5.47,0,Poor
498.92,12.57,7.33,2,Good
896.37,11.56,9.18,0,Poor
719.44,3.51,6.73,2,Good
438.85,1.16,6.58,2,Good
168.54,0.84,7.32,3,Excellent
682.51,1.74,6.88,2,Good
618.45,1.3,7.64,2,Good
374.73,1.35,6.24,2,Good
972.37,3.36,5.81,1,Acceptable
896.46,9.48,5.93,1,Acceptable
192.98,0.1,7.27,3,Excellent
1750.26,5.9,6.27,2,Good
333.36,0.81,7.23,3,Excellent
574.32,0.89,6.78,2,Good
349.19,1.55,7.28,2,Good
483.47,0.74,7.31,3,Excellent
748.45,7.83,6.97,1,Acceptable
720.85,10.56,7.88,1,Acceptable
229.92,0.1,7.27,3,Excellent
1145.47,8.43,10.82,0,Poor
1191.07,11.37,5.86,0,Poor
430.14,0.97,6.88,2,Good
675.23,5.94,7.63,1,Acceptable
913.35,38.0,10.19,0,Poor
421.83,4.25,7.02,2,Good
1123.42,17.42,5.48,1,Acceptable
1770.08,12.2,9.21,0,Poor
615.89,1.43,7.06,2,Good
1953.72,13.83,10.44,0,Poor
514.12,3.83,6.5,2,Good
333.2,1.64,7.56,2,Good
203.97,0.36,7.16,3,Excellent
1264.48,7.35,9.6,0,Poor
1089.82,44.63,5.87,0,Poor
276.87,0.33,7.12,3,Excellent
225.51,0.75,7.1,3,Excellent
819.32,2.43,6.46,1,Acceptable
987.69,7.33,6.48,1,Acceptable
227.64,0.54,7.21,3,Excellent
761.95,4.19,8.57,1,Acceptable
411.7,2.28,7.13,2,Good
1146.77,20.92,5.22,0,Poor
516.08,0.1,6.58,2,Good
512.62,0.1,7.53,2,Good
772.59,1.67,6.4,1,Acceptable
1061.51,11.21,5.49,0,Poor
333.2,0.14,7.4,3,Excellent
521.55,4.9,6.87,2,Good
97.66,0.97,7.18,3,Excellent
673.13,2.32,7.04,2,Good
772.86,1.73,5.85,1,Acceptable
1460.75,11.05,10.16,1,Acceptable
249.05,0.14,7.46,3,Excellent
283.85,0.1,7.03,3,Excellent
191.97,0.82,7.33,3,Excellent
636.09,9.2,7.36,2,Good
454.18,0.2,6.98,2,Good
421.62,0.83,7.38,3,Excellent
627.66,3.16,6.33,1,Acceptable
246.82,1.59,7.19,3,Excellent
428.02,2.06,7.93,2,Good
388.03,2.81,7.78,2,Good
442.89,3.26,6.41,2,Good
661.97,3.65,8.52,1,Acceptable
758.81,3.71,6.42,1,Acceptable
226.13,0.34,7.28,3,Excellent
546.05,0.85,6.92,3,Excellent
718.72,1.1,5.91,1,Acceptable
398.8,0.33,6.86,2,Good
199.12,1.41,7.25,3,Excellent
557.66,1.14,6.55,2,Good
339.98,0.35,6.59,2,Good
504.99,2.52,7.1,2,Good
1106.6,1.14,9.15,1,Acceptable
437.8,2.52,6.68,2,Good
619.64,2.18,6.25,1,Acceptable
340.93,1.91,8.36,2,Good
1403.36,36.23,8.15,1,Acceptable
210.54,0.89,7.38,3,Excellent
631.0,0.32,7.24,2,Good
414.87,2.54,6.39,2,Good
220.58,0.25,7.21,3,Excellent
1172.62,6.98,9.89,1,Acceptable
360.36,1.82,6.96,2,Good
300.71,0.51,7.4,3,Excellent
888.89,1.88,8.97,1,Acceptable
589.8,0.11,6.82,2,Good
562.19,0.13,6.29,2,Good
713.2,9.82,7.73,1,Acceptable
480.7,6.77,7.44,2,Good
264.95,0.1,7.04,3,Excellent
494.17,0.71,6.94,2,Good
924.98,3.16,7.36,2,Good
622.39,0.32,6.94,2,Good
1379.73,22.11,5.56,0,Poor
546.58,2.41,6.62,2,Good
489.61,1.89,6.91,2,Good
1148.69,0.68,6.23,1,Acceptable
779.14,3.55,9.36,1,Acceptable
200.19,0.1,7.39,3,Excellent
238.75,0.51,7.27,3,Excellent
448.26,0.72,7.01,3,Excellent
497.38,0.24,7.01,3,Excellent
1138.51,0.1,7.38,2,Good
531.68,8.02,7.18,2,Good
963.85,4.79,6.89,2,Good
154.88,0.53,7.24,3,Excellent
1358.61,6.54,4.63,0,Poor
207.23,0.1,7.42,3,Excellent
822.42,3.0,6.75,2,Good
834.57,16.63,5.31,0,Poor
137.1,0.52,7.05,3,Excellent
182.98,1.02,7.46,3,Excellent
371.28,0.68,6.79,2,Good
911.34,0.86,8.45,2,Good
1072.29,21.24,6.38,0,Poor
131.85,0.8,7.27,2,Good
1419.79,25.45,5.26,0,Poor
329.97,0.83,7.23,3,Excellent
123.14,0.26,7.17,3,Excellent
522.33,4.46,7.24,2,Good
603.74,6.03,8.19,1,Acceptable
303.66,2.09,7.31,2,Good
893.36,0.57,8.55,2,Good
707.96,3.47,6.43,1,Acceptable
587.52,18.43,5.78,1,Acceptable
746.17,1.68,7.79,2,Good
95.05,1.2,7.28,3,Excellent
1274.98,18.45,5.78,0,Poor
740.44,0.1,7.43,2,Good
446.12,2.36,6.51,2,Good
409.06,0.95,6.62,2,Good
334.64,4.03,7.06,2,Good
812.45,3.6,6.57,3,Excellent
519.87,1.79,6.9,2,Good
188.55,0.67,7.14,3,Excellent
180.43,0.28,7.22,3,Excellent
1436.18,3.43,9.89,1,Acceptable
1125.86,26.55,8.71,0,Poor
1027.9,3.49,6.18,2,Good
964.81,1.08,6.77,1,Acceptable
643.76,1.45,7.36,3,Excellent
198.33,0.1,7.21,3,Excellent
616.6,0.1,7.27,2,Good
560.1,0.39,7.15,3,Excellent
286.6,6.02,5.24,1,Acceptable
1266.45,4.36,8.63,1,Acceptable
489.96,2.28,6.96,2,Good
202.9,0.58,7.18,3,Excellent
155.7,0.4,7.42,3,Excellent
717.91,4.56,6.88,1,Acceptable
307.08,0.73,7.25,3,Excellent
135.08,0.34,7.38,3,Excellent
1169.27,16.33,5.43,0,Poor
265.98,0.19,7.26,3,Excellent
147.7,0.11,7.34,3,Excellent
410.81,2.99,6.87,2,Good
945.95,0.3,7.61,2,Good
334.52,0.72,7.26,3,Excellent
747.05,1.04,6.08,1,Acceptable
465.6,5.41,7.1,2,Good
872.48,4.36,5.39,1,Acceptable
587.52,0.5,6.63,2,Good
547.84,12.58,8.57,1,Acceptable
759.1,3.09,6.07,1,Acceptable
1603.61,8.49,4.65,0,Poor
934.68,12.43,7.03,1,Acceptable
404.7,8.72,6.65,2,Good
1490.86,3.64,9.45,1,Acceptable
220.05,0.1,7.06,3,Excellent
543.1,1.67,7.37,2,Good
871.58,5.42,6.07,1,Acceptable
667.4,10.33,6.5,1,Acceptable
370.8,0.25,6.84,2,Good
417.35,1.37,7.1,2,Good
484.32,3.82,7.05,2,Good
535.44,6.9,6.33,1,Acceptable
1153.25,5.39,8.96,1,Acceptable
497.02,3.76,7.15,2,Good
205.58,0.43,7.5,3,Excellent
357.82,0.29,7.62,2,Good
213.73,0.57,7.22,3,Excellent
253.37,0.1,7.42,3,Excellent
196.11,0.1,6.99,3,Excellent
954.08,33.82,9.5,0,Poor
977.39,7.16,5.82,0,Poor
419.91,1.99,7.08,2,Good
467.12,2.09,6.98,2,Good
369.79,0.51,7.31,3,Excellent
182.15,2.22,7.33,3,Excellent
585.01,0.51,7.04,3,Excellent
238.86,0.71,7.33,3,Excellent
537.96,3.42,7.13,1,Acceptable
162.29,0.67,7.34,3,Excellent
775.85,6.43,6.44,1,Acceptable
330.86,5.71,6.7,2,Good
473.62,4.53,7.66,2,Good
1547.94,23.25,5.53,0,Poor
449.14,1.26,6.46,2,Good
1077.98,3.29,5.87,1,Acceptable
516.48,0.1,7.02,3,Excellent
717.69,20.95,7.42,2,Good
100.43,0.3,7.19,3,Excellent
498.39,2.62,7.38,2,Good
1005.27,13.68,6.79,1,Acceptable
1141.7,25.57,6.87,1,Acceptable
1001.69,22.37,9.21,0,Poor
549.45,8.62,5.93,1,Acceptable
104.13,0.78,7.15,3,Excellent
1722.71,1.83,9.49,1,Acceptable
583.7,2.81,6.76,3,Excellent
1685.46,5.56,5.77,0,Poor
917.95,0.65,7.89,2,Good
201.93,0.18,7.27,3,Excellent
157.75,0.22,7.2,3,Excellent
426.63,6.91,6.49,1,Acceptable
80.19,0.14,7.01,3,Excellent
441.85,0.5,7.24,3,Excellent
249.15,0.29,7.32,3,Excellent
831.91,0.75,5.41,1,Acceptable
1388.19,6.36,9.01,0,Poor
520.53,4.58,7.55,2,Good
621.07,13.05,10.83,0,Poor
766.2,0.63,7.05,2,Good
767.43,6.35,6.18,1,Acceptable
240.33,0.89,7.5,3,Excellent
223.24,0.48,7.65,2,Good
215.78,0.1,7.4,3,Excellent
890.69,12.49,4.87,0,Poor
588.51,0.88,7.2,3,Excellent
792.44,2.51,7.46,2,Good
1077.86,14.31,6.45,0,Poor
392.76,0.1,6.23,2,Good
540.06,0.16,7.22,3,Excellent
500.59,2.44,6.62,2,Good
410.55,0.43,6.77,2,Good
544.28,0.91,6.97,2,Good
684.71,4.89,7.27,2,Good
456.25,0.17,7.16,3,Excellent
685.64,1.7,6.51,2,Good
244.19,0.1,7.26,3,Excellent
1015.0,1.67,10.12,1,Acceptable
962.53,3.3,6.11,1,Acceptable
616.67,5.08,6.63,0,Poor
333.68,0.85,7.58,2,Good
878.6,2.96,8.08,3,Excellent
988.62,12.57,7.02,1,Acceptable
505.13,1.27,7.01,2,Good
1279.38,30.85,4.83,0,Poor
249.64,0.1,7.48,3,Excellent
148.46,0.1,7.12,3,Excellent
133.73,1.12,7.18,3,Excellent
421.26,4.79,6.16,1,Acceptable
291.65,1.05,7.13,3,Excellent
900.78,7.99,7.19,2,Good
241.49,0.1,7.14,3,Excellent
1079.73,2.95,5.42,1,Acceptable
748.39,8.42,6.04,1,Acceptable
1031.72,23.89,5.61,0,Poor
1110.66,23.76,5.44,0,Poor
761.0,1.58,6.83,2,Good
504.63,0.39,7.41,3,Excellent
463.96,1.21,6.16,2,Good
730.72,19.5,8.17,1,Acceptable
154.16,2.13,7.22,3,Excellent
1170.61,0.6,5.03,1,Acceptable
468.27,6.09,6.44,1,Acceptable
831.0,21.33,8.28,2,Good
374.3,2.58,7.19,2,Good
529.78,2.34,7.24,1,Acceptable
538.31,0.1,7.33,2,Good
785.52,9.5,10.55,1,Acceptable
444.26,1.0,6.17,2,Good
497.29,1.44,7.05,2,Good
728.99,0.62,7.81,2,Good
504.09,0.22,6.72,2,Good
363.33,0.11,7.34,3,Excellent
964.94,0.61,5.06,1,Acceptable
154.49,0.11,7.25,3,Excellent
386.33,0.1,6.89,2,Good
671.44,4.52,7.74,1,Acceptable
990.26,11.96,5.33,0,Poor
163.19,0.54,7.32,3,Excellent
212.3,0.36,7.01,3,Excellent
1543.2,3.19,6.27,1,Acceptable
539.57,2.33,6.95,2,Good
974.78,7.63,9.72,0,Poor
208.01,0.32,7.19,3,Excellent
716.13,3.27,6.0,1,Acceptable
170.4,4.25,7.24,2,Good
594.19,0.82,6.65,2,Good
201.0,0.53,7.23,3,Excellent
407.83,0.49,7.01,3,Excellent
367.73,1.19,6.59,2,Good
704.11,3.95,7.14,2,Good
182.25,0.56,7.21,3,Excellent
640.32,13.95,6.91,2,Good
273.2,1.5,6.36,3,Excellent
925.65,2.31,5.97,1,Acceptable
818.86,2.83,6.69,2,Good
693.42,4.81,7.1,2,Good
517.61,0.99,7.28,3,Excellent
247.25,0.1,7.35,3,Excellent
820.67,0.1,6.05,2,Good
166.52,0.1,7.22,3,Excellent
155.64,0.66,7.12,3,Excellent
1094.55,8.66,5.3,0,Poor
220.25,0.1,7.15,3,Excellent
114.3,1.21,7.0,2,Good
164.11,0.41,7.22,3,Excellent
358.37,0.61,6.88,2,Good
718.61,24.12,5.82,0,Poor
160.52,1.22,7.59,2,Good
942.15,4.25,4.83,0,Poor
794.8,7.21,7.15,2,Good
251.4,0.11,7.38,3,Excellent
210.61,0.41,7.57,3,Excellent
1404.06,11.81,9.34,0,Poor
180.14,1.31,7.22,3,Excellent
1091.17,15.41,5.93,0,Poor
817.61,0.1,6.54,2,Good
707.01,10.15,5.82,0,Poor
499.31,3.4,6.78,2,Good
1334.36,4.16,9.48,0,Poor
530.98,19.02,6.95,1,Acceptable
239.87,3.02,7.04,3,Excellent
539.59,0.74,7.26,3,Excellent
219.96,0.2,7.21,3,Excellent
414.63,0.11,7.87,2,Good
122.95,1.87,7.47,3,Excellent
452.82,0.91,6.81,2,Good
144.02,0.1,6.98,3,Excellent
729.97,1.1,7.41,2,Good
177.29,0.72,7.28,2,Good
913.34,7.59,5.66,0,Poor
331.72,1.5,7.54,2,Good
483.43,0.7,7.44,3,Excellent
206.89,0.96,7.29,3,Excellent
196.42,0.87,7.3,3,Excellent
465.86,0.91,7.32,3,Excellent
802.15,4.11,6.59,1,Acceptable
1322.48,2.64,9.41,1,Acceptable
154.43,1.52,7.28,3,Excellent
259.89,0.62,7.59,3,Excellent
784.23,2.88,7.33,2,Good
684.9,5.86,8.23,1,Acceptable
416.99,1.74,7.73,2,Good
255.82,1.01,7.29,3,Excellent
193.84,0.14,7.28,3,Excellent
228.19,0.6,7.23,3,Excellent
244.11,0.1,7.28,3,Excellent
613.12,5.68,7.77,1,Acceptable
858.66,2.62,7.35,2,Good
630.14,6.4,5.3,1,Acceptable
463.62,1.75,7.15,2,Good
648.74,0.25,7.68,3,Excellent
214.69,0.19,7.25,3,Excellent
238.99,0.55,7.28,3,Excellent
1214.03,50.0,9.22,0,Poor
1138.52,0.8,9.96,1,Acceptable
251.44,0.48,7.28,3,Excellent
950.58,16.4,9.33,0,Poor
228.78,0.21,6.95,3,Excellent
556.14,0.21,7.95,2,Good
213.96,0.62,7.4,3,Excellent
1191.45,2.09,5.05,1,Acceptable
388.76,1.57,6.53,2,Good
934.8,16.59,5.78,0,Poor
1280.1,24.79,8.86,0,Poor
435.67,2.86,7.21,2,Good
1492.56,31.68,5.59,0,Poor
448.95,0.96,7.28,3,Excellent
513.4,0.32,6.13,2,Good
140.94,1.66,7.24,3,Excellent
453.08,1.92,6.66,2,Good
450.5,1.69,7.28,2,Good
133.87,0.42,7.31,3,Excellent
390.96,0.87,7.28,3,Excellent
163.27,0.1,7.4,3,Excellent
530.74,0.67,7.51,2,Good
1156.58,50.0,9.1,0,Poor
1292.2,6.52,4.97,0,Poor
180.15,0.74,7.12,3,Excellent
616.82,8.35,7.18,2,Good
231.18,0.1,6.97,3,Excellent
593.56,0.74,7.01,3,Excellent
814.96,0.4,5.91,1,Acceptable
1067.52,1.1,6.99,1,Acceptable
230.01,0.58,7.02,3,Excellent
871.31,6.28,5.96,1,Acceptable
504.06,0.72,6.3,2,Good
660.88,11.44,7.69,1,Acceptable
1452.53,0.62,4.81,1,Acceptable
722.17,0.48,7.72,2,Good
1933.37,13.07,9.32,0,Poor
961.06,14.42,8.69,0,Poor
312.81,0.49,7.08,3,Excellent
450.42,0.21,7.25,3,Excellent
444.76,0.32,7.83,2,Good
772.36,2.01,5.66,1,Acceptable
301.47,1.86,7.55,1,Acceptable
393.92,0.11,7.36,3,Excellent
500.38,1.49,6.82,2,Good
743.95,10.85,9.54,0,Poor
175.25,0.33,7.15,3,Excellent
194.87,0.26,7.3,3,Excellent
290.96,4.14,6.44,2,Good
345.33,1.36,7.45,2,Good
215.66,0.16,7.35,3,Excellent
771.25,13.35,5.52,0,Poor
260.71,0.1,7.31,3,Excellent
584.54,2.9,7.0,1,Acceptable
536.87,0.23,6.55,2,Good
209.68,1.21,7.39,3,Excellent
417.39,3.55,6.88,2,Good
501.45,2.97,6.55,2,Good
160.67,0.24,7.19,3,Excellent
351.15,0.63,6.51,2,Good
1303.95,4.4,4.27,0,Poor
541.91,2.6,6.42,2,Good
613.23,5.99,7.37,1,Acceptable
204.3,0.1,7.24,3,Excellent
449.17,15.1,7.16,2,Good
614.49,3.46,6.81,2,Good
1085.15,2.96,5.18,1,Acceptable
475.79,0.98,7.17,3,Excellent
223.25,0.92,7.16,3,Excellent
1419.36,8.86,5.42,0,Poor
746.92,0.87,5.87,1,Acceptable
743.26,3.01,7.41,2,Good
273.83,0.63,7.14,3,Excellent
315.95,1.9,6.63,2,Good
292.39,0.11,7.0,3,Excellent
816.01,4.65,6.4,1,Acceptable
673.97,6.31,7.04,2,Good
648.99,7.48,7.29,2,Good
339.73,2.19,7.07,2,Good
255.69,0.39,6.91,3,Excellent
810.91,1.75,7.54,2,Good
551.71,1.5,6.52,2,Good
212.25,0.1,7.05,3,Excellent
532.48,0.59,7.28,3,Excellent
229.48,0.13,7.19,3,Excellent
991.92,4.63,6.72,2,Good
1333.99,50.0,4.87,0,Poor
668.74,11.41,5.94,0,Poor
155.32,0.1,7.15,3,Excellent
1268.6,18.83,5.45,0,Poor
265.83,0.27,7.44,3,Excellent
389.28,3.81,7.69,2,Good
482.51,9.23,6.09,1,Acceptable
495.88,1.85,6.94,2,Good
153.23,0.1,7.31,3,Excellent
293.92,2.42,6.48,1,Acceptable
135.65,0.87,7.38,3,Excellent
460.65,15.05,6.65,1,Acceptable
134.13,0.1,7.24,3,Excellent
257.98,2.05,7.4,3,Excellent
327.13,4.25,7.24,1,Acceptable
136.48,0.22,7.52,3,Excellent
572.25,1.46,7.14,3,Excellent
108.79,2.78,7.28,3,Excellent
822.52,11.16,6.94,1,Acceptable
755.78,1.29,8.13,1,Acceptable
372.83,0.72,6.63,2,Good
448.76,2.65,7.08,2,Good
512.08,0.53,7.56,2,Good
387.32,0.14,7.0,3,Excellent
611.3,6.87,6.97,1,Acceptable
271.02,0.1,7.12,3,Excellent
168.06,0.1,6.93,3,Excellent
1011.41,6.9,6.06,1,Acceptable
903.83,2.59,5.85,1,Acceptable
187.24,0.96,7.32,3,Excellent
188.52,0.36,6.94,3,Excellent
739.33,7.8,6.58,1,Acceptable
632.31,5.03,5.97,1,Acceptable
575.75,0.51,7.24,3,Excellent
789.57,1.71,6.97,2,Good
905.76,4.77,5.93,0,Poor
1439.72,5.89,9.92,0,Poor
1285.76,15.97,9.48,0,Poor
1422.49,8.75,5.78,0,Poor
225.84,0.1,7.19,3,Excellent
762.17,1.02,7.13,2,Good
733.44,8.77,7.16,2,Good
137.41,0.1,7.27,3,Excellent
1026.5,3.44,7.34,2,Good
384.95,0.85,7.01,3,Excellent
129.86,0.31,7.13,3,Excellent
520.97,0.3,6.78,2,Good
996.84,27.13,9.81,0,Poor
170.2,0.75,7.53,3,Excellent
1313.65,9.07,5.61,0,Poor
471.31,0.64,6.57,2,Good
623.29,5.95,6.13,1,Acceptable
431.14,5.05,6.84,2,Good
289.55,0.39,7.3,3,Excellent
452.68,0.51,6.06,2,Good
498.14,3.34,6.77,1,Acceptable
629.82,4.54,6.41,1,Acceptable
512.39,0.55,7.49,3,Excellent
255.93,0.27,7.19,3,Excellent
626.5,0.1,8.25,2,Good
920.68,1.29,6.86,1,Acceptable
1108.95,1.11,5.9,0,Poor
1171.66,19.55,9.92,0,Poor
268.64,0.81,7.03,3,Excellent
540.22,1.52,7.29,2,Good
1185.92,4.04,10.27,1,Acceptable
229.71,0.3,7.09,3,Excellent
372.37,1.03,6.92,2,Good
1416.81,21.57,8.03,1,Acceptable
205.07,0.42,7.36,3,Excellent
969.52,11.67,6.78,1,Acceptable
433.92,0.21,7.32,3,Excellent
545.29,0.1,7.24,3,Excellent
311.33,0.5,7.27,3,Excellent
310.41,0.1,7.3,3,Excellent
414.7,0.77,7.37,3,Excellent
528.26,1.89,6.53,2,Good
467.68,1.66,7.6,2,Good
938.93,35.55,4.97,0,Poor
537.84,4.45,6.97,2,Good
842.03,2.46,6.38,1,Acceptable
1002.24,3.34,6.3,1,Acceptable
502.42,4.76,6.25,1,Acceptable
161.97,0.32,7.41,3,Excellent
873.79,2.56,7.02,2,Good
900.02,2.05,7.46,3,Excellent
432.91,2.62,6.24,2,Good
1278.25,16.96,5.28,0,Poor
853.0,2.95,7.05,2,Good
330.03,37.37,9.21,1,Acceptable
216.51,0.26,7.39,3,Excellent
643.84,18.83,5.8,0,Poor
223.13,0.79,7.16,3,Excellent
1288.02,6.16,9.66,0,Poor
160.18,0.22,7.15,3,Excellent
814.15,5.84,6.31,0,Poor
934.5,1.74,6.57,1,Acceptable
897.19,12.12,6.95,1,Acceptable
243.39,0.32,7.18,3,Excellent
1488.93,0.97,8.81,1,Acceptable
931.62,3.76,7.02,2,Good
137.83,0.12,7.1,3,Excellent
255.82,1.55,7.06,3,Excellent
447.6,2.57,7.56,2,Good
606.3,0.61,6.33,2,Good
420.15,0.31,7.29,3,Excellent
126.16,0.42,7.39,3,Excellent
491.21,1.07,6.86,2,Good
282.28,0.64,7.34,3,Excellent
899.68,0.36,7.49,2,Good
890.79,6.06,7.87,1,Acceptable
1261.11,6.11,4.17,0,Poor
528.57,4.21,5.24,1,Acceptable
479.58,1.74,6.2,2,Good
113.24,0.59,7.18,2,Good
428.93,2.09,7.06,2,Good
